0,-8.1355
0,-8.3691
0,-8.6204
0,-8.8982
0,-9.1763
0,-9.4544
0,-9.7324
0,-10.0246
0,-10.2993
0,-10.574
0,-10.8635
0,-11.1524
0,-11.4411
0,-11.7443
0,-12.0472
0,-12.35
0,-12.6671
0,-12.9839
0,-13.3274
0,-13.6713
0,-14.0111
0,-14.3511
0,-14.7052
0,-15.0591
0,-15.4272
0,-15.7771
0,-16.1591
0,-16.5554
0,-16.934
0,-17.3269
0,-17.7336
0,-18.1397
0,-18.5603
0,-18.9774
0,-19.4114
0,-19.8422
0,-20.257
0,-20.7031
0,-21.1461
0,-21.5891
0,-22.0457
0,-22.5162
0,-23.0007
0,-23.4821
0,-23.9767
0,-24.4903
0,-25.0004
174,148.4755
174,147.9373
174,147.3852
174,146.8497
174,146.3182
174,145.772
0,-28.775
0,-29.3484
0,-29.9186
0,-30.5071
0,-31.1094
0,-31.6956
0,-32.3083
0,-32.922
0,-33.5367
0,-34.1782
0,-34.8179
0,-35.4758
0,-36.1433
0,-36.7944
0,-37.4767
0,-38.1422
0,-38.8215
0,-39.5274
0,-40.2346
129,88.0304
129,87.2991
126,83.5666999999999
126,82.816
126,82.0691
126,81.3083
126,80.5336
126,79.7578999999999
126,78.9811999999999
0,-47.7918
0,-48.5789
0,-49.3669
0,-50.1812
0,-51.0096
0,-51.8394
0,-52.6824
0,-53.5267
0,-54.397
0,-55.2544
0,-56.1128
0,-56.9977000000001
0,-57.8664000000001
0,-58.7360000000001
0,-59.6176
0,-60.4997
0,-61.3962
0,-62.2787
0,-63.193
0,-64.1346
0,-65.0624
0,-65.9871
0,-66.9109
0,-67.8358
0,-68.7603
0,-69.6841999999999
0,-70.6220999999999
0,-71.577
0,-72.5188
0,-73.475
0,-74.4304
0,-75.3859
0,-76.3407
0,-77.2955
0,-78.264
0,-79.2326
144,63.7992
144,62.844
144,61.8892
144,60.9491
142,58.0089
141,56.0692
141,55.1296
140,53.1900999999999
140,52.2650999999999
139,50.3227999999999
139,49.3806999999999
139,48.4532999999999
139,47.5253999999999
139,46.5974999999999
139,45.6669999999999
139,44.7534999999999
140,44.854
140,43.9375
140,43.0351999999999
140,42.1344999999999
140,41.2336999999999
140,40.3475999999999
140,39.4755999999999
140,38.6030999999998
139,36.7452999999999
139,35.8839999999999
138,34.0542999999999
138,33.2213999999999
138,32.3879999999999
138,31.5686999999999
138,30.7636
137,28.9725
137,28.1956
137,27.4327
137,26.6535
138,26.9055999999999
138,26.1544999999999
138,25.4176999999999
138,24.6944999999999
138,23.9722
138,23.2638999999999
138,22.5698999999999
138,21.8767
138,21.2101
138,20.5401
139,20.8883
139,20.2648
139,19.6381
139,19.0250999999999
139,18.4259
138,16.8278
138,16.2561
138,15.6852999999999
138,15.0585999999999
138,14.5327999999999
138,14.0348999999999
138,13.5383999999999
137,12.0510999999999
137,11.5645999999999
137,11.1612999999999
137,10.6847999999999
137,10.2219999999999
137,9.76009999999996
137,9.32469999999995
137,8.89029999999997
137,8.46939999999998
137,8.06179999999997
137,7.66849999999998
137,7.2889
137,6.90999999999999
137,6.55790000000002
137,6.21960000000001
137,5.88210000000002
138,6.55819999999999
138,6.248
138,5.9385
138,5.6557
138,5.38659999999998
138,5.07949999999998
138,4.82329999999999
138,4.58199999999998
138,4.35319999999997
138,4.13779999999995
138,3.93609999999992
138,3.73409999999992
138,3.53239999999993
138,3.34469999999992
138,3.2068999999999
138,3.01969999999993
138,2.84639999999992
138,2.67169999999992
138,2.51149999999992
139,3.36519999999992
139,3.21799999999994
139,3.08469999999994
138,1.95079999999994
138,1.83089999999995
138,1.71019999999996
138,1.60299999999995
138,1.49539999999995
138,1.40199999999996
137,0.308299999999962
135,-1.77180000000005
135,-1.85260000000004
134,-2.93390000000003
134,-3.0016
135,-2.07029999999999
135,-2.13930000000001
136,-1.194
136,-1.25009999999999
136,-1.30589999999999
136,-1.3475
136,-1.38980000000001
136,-1.4328
136,-1.4759
136,-1.50530000000002
136,-1.53510000000001
136,-1.56510000000003
137,-0.596200000000013
137,-0.627200000000029
138,0.341099999999986
138,0.32369999999999
138,0.305599999999981
138,0.229699999999991
138,0.225599999999993
138,0.220399999999996
138,0.215099999999992
138,0.210599999999977
138,0.204799999999978
138,0.198299999999971
138,0.191999999999973
138,0.18489999999995
138,0.177699999999964
138,0.169599999999957
138,0.161199999999965
138,0.152299999999961
138,0.143099999999948
138,0.133899999999938
138,0.124299999999936
139,1.11389999999994
139,1.10339999999994
139,1.09259999999994
139,1.08149999999993
139,1.06989999999994
138,0.0581999999999313
138,0.0462999999999227
138,0.0339999999999366
138,0.0218999999999268
138,0.00859999999994331
138,-0.00460000000006042
138,-0.0185000000000585
138,-0.0327000000000717
138,-0.0474000000000457
138,-0.0619000000000507
138,-0.0765000000000424
138,-0.0920000000000507
138,-0.107700000000038
138,-0.124000000000037
138,-0.141000000000033
138,-0.15820000000003
138,-0.175700000000041
138,-0.193400000000044
138,-0.211500000000037
138,-0.229900000000023
138,-0.248600000000029
138,-0.267200000000027
138,-0.286400000000031
138,-0.305900000000035
138,-0.325900000000029
138,-0.346200000000041
138,-0.366200000000031
138,-0.387100000000036
138,-0.408500000000037
138,-0.429700000000046
138,-0.451500000000047
138,-0.473700000000068
138,-0.496600000000072
138,-0.519700000000055
138,-0.543300000000062
138,-0.566800000000048
138,-0.590600000000054
138,-0.614700000000043
138,-0.639400000000029
138,-0.664300000000028
138,-0.689500000000037
138,-0.715000000000043
138,-0.740500000000041
138,-0.766900000000044
138,-0.793200000000053
139,0.180999999999962
139,0.154199999999961
138,-0.872800000000052
138,-0.899600000000052
138,-0.927100000000046
138,-0.954400000000054
138,-0.982000000000052
138,-1.01030000000003
138,-1.03820000000004
138,-1.06620000000004
138,-1.09460000000005
138,-1.12300000000005
138,-1.15140000000003
138,-1.18000000000004
138,-1.20860000000004
138,-1.23730000000004
138,-1.26600000000004
138,-1.29480000000005
138,-1.32360000000004
139,-0.352200000000057
139,-0.380900000000051
139,-0.409900000000047
139,-0.438000000000037
139,-0.466700000000019
140,0.505099999999973
140,0.477099999999994
140,0.448600000000007
140,0.420900000000019
140,0.392799999999993
140,0.366099999999985
139,-0.66130000000001
139,-0.688400000000019
139,-0.715000000000043
139,-0.741200000000055
139,-0.767300000000053
138,-1.79260000000005
138,-1.81740000000006
138,-1.84290000000005
138,-1.86750000000003
138,-1.89220000000002
139,-0.916600000000029
139,-0.940300000000021
139,-0.963699999999995
140,0.0140000000000104
140,-0.00789999999997321
140,-0.0286999999999684
140,-0.0490999999999693
140,-0.0691999999999704
140,-0.0881999999999658
140,-0.106499999999967
140,-0.124199999999966
140,-0.141299999999986
141,0.841500000000015
141,0.825700000000004
141,0.810399999999988
141,0.796600000000002
141,0.783300000000038
141,0.770600000000033
141,0.759100000000018
142,1.74860000000001
142,1.73860000000001
142,1.72950000000001
142,1.72150000000002
142,1.71430000000005
142,1.70790000000006
142,1.70270000000006
142,1.69830000000006
142,1.69480000000006
