xStart	yStart	Y	InitPos=0
13217	0.091528	13346.000000
13225	0.072466	13353.000000
13232	0.052864	13364.000000
13243	0.030864	13391.000000
13270	0.019244	13513.000000
13513	0.019243	13635.000000
13635	0.019243	13757.000000
62747	1.794991	62853.000000
63115	1.791199	63237.000000
63116	1.779622	63238.000000
63117	1.767971	63239.000000
63118	1.756430	63240.000000
63119	1.745079	63241.000000
63120	1.733857	63242.000000
63121	1.722623	63243.000000
63122	1.711255	63244.000000
63123	1.699723	63245.000000
63124	1.688084	63246.000000
63125	1.676429	63247.000000
63126	1.664828	63248.000000
63127	1.653316	63249.000000
63128	1.641909	63250.000000
63129	1.630627	63251.000000
63130	1.619483	63252.000000
63131	1.608458	63253.000000
63132	1.597488	63254.000000
63133	1.586480	63255.000000
63134	1.575360	63256.000000
63135	1.564118	63257.000000
63136	1.552802	63258.000000
63137	1.541479	63259.000000
63138	1.530189	63260.000000
63139	1.518923	63261.000000
63140	1.507658	63262.000000
63141	1.496395	63263.000000
63142	1.485174	63264.000000
63143	1.474046	63265.000000
63144	1.463019	63266.000000
63145	1.452042	63267.000000
63146	1.441036	63268.000000
63147	1.429969	63269.000000
63148	1.418900	63270.000000
63149	1.407955	63271.000000
63150	1.397242	63272.000000
63151	1.386750	63273.000000
63152	1.376328	63274.000000
63153	1.365757	63275.000000
63154	1.354871	63276.000000
63155	1.343660	63277.000000
63156	1.332261	63278.000000
63157	1.320870	63279.000000
63158	1.309613	63280.000000
63159	1.298492	63281.000000
63160	1.287429	63282.000000
63161	1.276352	63283.000000
63162	1.265265	63284.000000
63163	1.254249	63285.000000
63164	1.243372	63286.000000
63165	1.232605	63287.000000
63166	1.221798	63288.000000
63167	1.210757	63289.000000
63168	1.199360	63290.000000
63169	1.187639	63291.000000
63170	1.175776	63292.000000
63171	1.164008	63293.000000
63172	1.146593	63295.000000
63174	1.128574	63297.000000
63176	1.109514	63299.000000
63178	1.089440	63301.000000
63180	1.079145	63302.000000
63181	1.068801	63303.000000
63182	1.058480	63304.000000
63183	1.048217	63305.000000
63184	1.038021	63306.000000
63185	1.027892	63307.000000
63186	1.017823	63308.000000
63187	1.007781	63309.000000
63188	0.997700	63310.000000
63189	0.987505	63311.000000
63190	0.977175	63312.000000
63191	0.966795	63313.000000
63192	0.956548	63314.000000
63193	0.937145	63316.000000
63195	0.918902	63318.000000
63197	0.899988	63320.000000
63199	0.880349	63322.000000
63201	0.862045	63324.000000
63203	0.845235	63326.000000
63205	0.828101	63328.000000
63207	0.810563	63330.000000
63209	0.793638	63332.000000
63211	0.776903	63334.000000
63213	0.759661	63336.000000
63215	0.742539	63338.000000
63217	0.725896	63340.000000
63219	0.709163	63342.000000
63221	0.692558	63344.000000
63223	0.677269	63346.000000
63225	0.661713	63348.000000
63227	0.645905	63350.000000
63229	0.629922	63352.000000
63231	0.614177	63354.000000
63233	0.599072	63356.000000
63235	0.584743	63358.000000
63237	0.569953	63360.000000
63239	0.555058	63362.000000
63241	0.541683	63364.000000
63243	0.527841	63366.000000
63245	0.514067	63368.000000
63247	0.500478	63370.000000
63249	0.487019	63372.000000
63251	0.467277	63375.000000
63254	0.453816	63377.000000
63256	0.434170	63380.000000
63259	0.415430	63383.000000
63262	0.396614	63386.000000
63265	0.380176	63389.000000
63268	0.362932	63392.000000
63271	0.341791	63397.000000
63276	0.328109	63399.000000
63278	0.310847	63403.000000
63282	0.292051	63407.000000
63286	0.274414	63411.000000
63290	0.254902	63416.000000
63295	0.237043	63422.000000
63301	0.216755	63431.000000
63310	0.191863	63447.000000
63353	0.190159	63460.000000
63782	1.028616	63880.000000
64093	1.261051	64196.000000
64652	1.567431	64755.000000
64912	1.488453	65035.000000
64914	1.470107	65039.000000
64918	1.450535	65043.000000
64922	1.430880	65047.000000
64926	1.413380	65051.000000
64930	1.395399	65055.000000
64934	1.378822	65059.000000
64938	1.360997	65063.000000
64942	1.341283	65068.000000
64947	1.321597	65073.000000
64952	1.304595	65077.000000
64956	1.287847	65081.000000
64960	1.270357	65085.000000
64964	1.252531	65091.000000
64970	1.234850	65095.000000
64974	1.215674	65100.000000
64979	1.195757	65106.000000
64985	1.177643	65112.000000
64991	1.158233	65119.000000
64998	1.139850	65126.000000
65005	1.120198	65133.000000
65012	1.101253	65140.000000
65019	1.082091	65149.000000
65028	1.063454	65159.000000
65038	1.040478	65173.000000
65052	1.019307	65184.000000
65063	0.995782	65203.000000
65082	0.974743	65228.000000
65107	0.949267	65274.000000
65240	0.947332	65317.000000
65790	1.008541	65892.000000
66238	1.164314	66315.000000
66863	1.270138	66971.000000
67148	1.256062	67275.000000
67154	1.237655	67283.000000
67162	1.217936	67290.000000
67169	1.196745	67301.000000
67180	1.178079	67311.000000
67190	1.154153	67331.000000
67210	1.152321	67411.000000
67290	1.142307	67411.000000
67815	1.313203	67913.000000
68495	1.303599	68618.000000
68497	1.289369	68620.000000
68499	1.275124	68622.000000
68501	1.255320	68625.000000
68504	1.235783	68628.000000
68507	1.222365	68630.000000
68509	1.208352	68632.000000
68511	1.194767	68634.000000
68513	1.175686	68637.000000
68516	1.159252	68640.000000
68519	1.141576	68643.000000
68522	1.125058	68646.000000
68525	1.108323	68649.000000
68528	1.091386	68652.000000
68531	1.075857	68655.000000
68534	1.060519	68658.000000
68537	1.040633	68662.000000
68541	1.025496	68665.000000
68544	1.005569	68669.000000
68548	0.986175	68673.000000
68552	0.968586	68677.000000
68556	0.951234	68681.000000
68560	0.935849	68684.000000
68563	0.914033	68690.000000
68569	0.894836	68695.000000
68574	0.876427	68700.000000
68579	0.858249	68705.000000
68584	0.840335	68710.000000
68589	0.821188	68717.000000
68596	0.802763	68724.000000
68603	0.782388	68733.000000
68612	0.763051	68741.000000
68620	0.745032	68750.000000
68629	0.727277	68758.000000
68637	0.707996	68770.000000
68649	0.688173	68783.000000
68662	0.666606	68799.000000
68678	0.648342	68813.000000
68692	0.627710	68834.000000
68713	0.606545	68860.000000
68798	0.597938	68889.000000
69282	0.808213	69378.000000
69480	0.597494	69605.000000
69484	0.580140	69609.000000
69488	0.563118	69613.000000
69492	0.545120	69617.000000
69496	0.528507	69621.000000
69500	0.510963	69625.000000
69504	0.491317	69629.000000
69508	0.472503	69633.000000
69512	0.454890	69637.000000
69516	0.437892	69641.000000
69520	0.419568	69645.000000
69524	0.402100	69649.000000
69528	0.384000	69653.000000
69532	0.367732	69657.000000
69536	0.350392	69661.000000
69540	0.333296	69665.000000
